PLANO,MES,ANO,1.00.00.00.00.00.00.00,2.01.00.00.00.00.00.00,2.02.00.00.00.00.00.00,2.03.00.00.00.00.00.00,2.03.01.00.00.00.00.00,2.03.01.01.00.00.00.00,2.03.01.01.01.00.00.00,2.03.01.01.01.01.00.00,2.03.01.01.01.02.00.00,2.03.01.01.02.00.00.00,2.03.01.01.02.01.00.00,2.03.01.01.02.02.00.00,2.03.01.01.02.03.00.00,2.03.01.01.03.00.00.00,2.03.02.01.00.00.00.00,3.01.00.00.00.00.00.00,3.02.00.00.00.00.00.00,3.05.00.00.00.00.00.00,solvencia_seca,solvencia_gerencial,solvencia_liquida,resultado_operacional,maturiade_atuarial,solvencia_financeira,risco_legal,provisoes_cd,passivo_integralizar,provisoes_bd,resultado,prov_concedidos_cd,prov_conceder_cd,prov_concedidos_bd,prov_conceder_bd,COMPETENCIA
CONAB,1,2022,20485287.28,626005.61,1263948.13,18595333.54,18079810.19,19228368.36,17842931.0,0.0,17842931.0,3551170.0,0.0,3551170.0,0.0,2165732.64,253242.21,115836.27,94046.99,44394.24,0.9534377570037359,0.94026751784154,0.8276353589681283,1.2316850331945763,0.19902391596985944,1.7037282107593237,0.06797125350191487,0.0,0.11263215887341156,0.8873678411265884,-1148558.169999998,0.0,0.0,17842931.0,3551170.0,2022-01-01
CONAB,1,2023,21020315.84,654368.07,1263948.13,19101999.64,18548129.94,18630976.08,17772434.0,0.0,17772434.0,3001909.0,0.0,3001909.0,0.0,2143366.92,267795.35,124135.75,140144.35,59017.22,1.0099269737240737,0.9955533118799433,0.8805101219366711,0.8857706357766117,0.16890815292941866,1.3068880051175804,0.06616836738669313,0.0,0.11504318994327216,0.8849568100567279,-82846.13999999687,0.0,0.0,17772434.0,3001909.0,2023-01-01
CONAB,2,2022,20620908.62,679192.57,1263948.13,18677767.92,18157058.96,19198460.99,18113103.0,0.0,18113103.0,3297341.0,0.0,3297341.0,0.0,2211983.01,255774.65,240351.39,251286.56,156899.9,0.9590786271665623,0.9457559629106501,0.8305392790758278,0.9564832675492076,0.18204175176390264,1.5808696254984749,0.0676712621879499,0.0,0.11521668383482232,0.8847833161651777,-1041402.0299999975,0.0,0.0,18113103.0,3297341.0,2022-02-01
CONAB,2,2023,21031332.48,666314.5,1263948.13,19101069.85,18544455.82,18706068.29,17840963.0,0.0,17840963.0,3015670.0,0.0,3015670.0,0.0,2150564.71,269767.2,230303.77,279276.44,90279.02,1.0057817991639546,0.99136042553173,0.8763942724812965,0.8246444633854542,0.16903067396081703,1.1479048859259304,0.06617158828933342,0.0,0.11496615305043345,0.8850338469495665,-161612.4699999988,0.0,0.0,17840963.0,3015670.0,2023-02-01
CONAB,3,2022,20926684.94,619175.43,1263948.13,19043561.38,18514494.78,19544350.3,18410270.0,0.0,18410270.0,3340349.0,0.0,3340349.0,0.0,2206268.7,260148.39,439871.18,370357.95,438261.06,0.9606174102395207,0.9473067406083077,0.8344214992912812,1.1876920152517314,0.1814394357062661,2.3710365607110635,0.06637141576509047,0.0,0.11288524131702654,0.8871147586829735,-1029855.5199999996,0.0,0.0,18410270.0,3340349.0,2022-03-01
CONAB,3,2023,21185042.65,679905.43,1263948.13,19241189.09,18680107.18,18779291.44,17877497.0,0.0,17877497.0,3056518.0,0.0,3056518.0,0.0,2154723.56,271493.67,362459.66,419425.65,235650.17,1.0091755011391421,0.9947184237319658,0.8799790808294734,0.8641809579361681,0.17097013077389972,1.4260211076742682,0.06568970992842106,0.0,0.11473934290249238,0.8852606570975077,-99184.26000000164,0.0,0.0,17877497.0,3056518.0,2023-03-01
CONAB,4,2022,21063076.01,627304.25,1263948.13,19171823.63,18636153.67,19855728.3,18619754.0,0.0,18619754.0,3428234.0,0.0,3428234.0,0.0,2192259.7,262853.94,638928.54,497474.6,490684.79,0.9518163889259103,0.9385781971039562,0.828168764275446,1.2843440449019912,0.18411811455726,2.2706954887747037,0.06592738147362145,0.0,0.11040943282851025,0.8895905671714898,-1219574.629999999,0.0,0.0,18619754.0,3428234.0,2022-04-01
CONAB,4,2023,21318278.22,686500.15,1263948.13,19367829.94,18807119.71,18648374.72,17726745.0,0.0,17726745.0,3077515.0,0.0,3077515.0,0.0,2155885.28,272932.61,486679.87,557757.0,378212.78,1.0231482692986127,1.0085125375472936,0.8929053968516567,0.8725661354317382,0.17360857845024566,1.5506621162979577,0.06526018319634212,0.0,0.11560714069563699,0.8843928593043631,158744.9900000021,0.0,0.0,17726745.0,3077515.0,2023-04-01
CONAB,5,2022,21395228.27,778270.56,1263948.13,19353009.58,18812998.51,19860434.04,18629841.0,0.0,18629841.0,3453000.0,0.0,3453000.0,0.0,2222406.96,264036.8,793450.64,673337.79,690053.58,0.9605548031617945,0.9472601893850655,0.8353589612687036,1.1783842401003515,0.1853477976543117,2.2032095064796526,0.06531015885540631,0.0,0.11190122811636195,0.8880987718836381,-1047435.5299999975,0.0,0.0,18629841.0,3453000.0,2022-05-01
CONAB,5,2023,21545104.53,686024.29,1263948.13,19595132.11,19031979.89,18490907.49,17523250.0,0.0,17523250.0,3120949.0,0.0,3120949.0,0.0,2153291.51,273915.17,625815.39,701278.27,608441.27,1.0440750444747373,1.0292615384232828,0.9128101684099661,0.8923923879746053,0.17810331987502317,1.7600098460201827,0.06450316960889323,0.0,0.11645137001331675,0.8835486299866833,541072.4000000022,0.0,0.0,17523250.0,3120949.0,2023-05-01
CONAB,6,2021,20431826.85,743527.82,1434698.27,18253600.76,17758150.54,18192675.59,17125245.0,0.0,17125245.0,3164953.0,0.0,3164953.0,0.0,2097522.41,237379.19,732723.21,760012.71,444210.01,0.9891634488272651,0.9761153851257125,0.8608205017742527,0.9640933636491421,0.18481212969507882,1.5485704443021748,0.07859809628048421,0.0,0.1152948833514598,0.8847051166485402,-434525.05000000075,0.0,0.0,17125245.0,3164953.0,2021-06-01
CONAB,6,2022,21278312.53,791053.34,1263948.13,19223311.06,18680828.07,19885109.02,18620183.0,0.0,18620183.0,3465453.0,0.0,3465453.0,0.0,2200526.98,265673.84,899287.06,835521.47,615867.44,0.9527984931309167,0.9394380514188401,0.8287759988353335,1.0763183141182477,0.1861127251004998,1.81342377712927,0.06575080255711162,0.0,0.11066205258350653,0.8893379474164935,-1204280.9499999993,0.0,0.0,18620183.0,3465453.0,2022-06-01
CONAB,6,2023,21792289.06,697582.82,1263948.13,19830758.11,19266110.71,18351725.77,17326967.0,0.0,17326967.0,3165718.0,0.0,3165718.0,0.0,2140959.23,273641.26,867109.33,904687.19,804413.16,1.064736483908347,1.0498255559972876,0.9331630002882285,0.9584631456979069,0.18270468224473446,1.8476248016731618,0.06373675292638623,0.0,0.11666255570905908,0.883337444290941,914384.9400000013,0.0,0.0,17326967.0,3165718.0,2023-06-01
CONAB,7,2021,20349332.9,753137.76,1263948.13,18332247.01,17833385.26,18306240.22,17197398.0,0.0,17197398.0,3219302.0,0.0,3219302.0,0.0,2110459.78,239800.44,844863.9,922838.88,401801.32,0.9872691215017828,0.9741697391535706,0.858883380259718,0.915505315510764,0.1871970399242955,1.3509023590336808,0.0689467106411196,0.0,0.11528635889385264,0.8847136411061474,-472854.95999999717,0.0,0.0,17197398.0,3219302.0,2021-07-01
CONAB,7,2022,21245004.95,710911.63,1263948.13,19270145.19,18727745.48,19834081.73,18534962.0,0.0,18534962.0,3480600.0,0.0,3480600.0,0.0,2181480.27,264079.77,1019068.24,978804.78,684692.91,0.9575348891133162,0.9442204451377947,0.8342339935492441,1.041135332420424,0.18778565610223533,1.7406547095121458,0.06559100191190619,0.0,0.10998645158855055,0.8900135484114494,-1106336.25,0.0,0.0,18534962.0,3480600.0,2022-07-01
CONAB,8,2021,20345649.69,780313.29,1263948.13,18301388.27,17801243.43,18467386.18,17296303.0,0.0,17296303.0,3291656.0,0.0,3291656.0,0.0,2120572.82,241910.68,987970.29,1052452.47,358276.93,0.9770280392761029,0.9639286933458171,0.8491007041907216,0.9387315039509576,0.19030980204266773,1.2791525112768276,0.06906296458787713,0.0,0.11482798915509547,0.8851720108449045,-666142.75,0.0,0.0,17296303.0,3291656.0,2021-08-01
CONAB,8,2022,21262976.02,726397.81,1263948.13,19272630.08,18726439.23,19676268.11,18432595.0,0.0,18432595.0,3412593.0,0.0,3412593.0,0.0,2168919.89,263261.11,1040940.42,1122130.48,804021.52,0.9651068095757921,0.951727183493842,0.8414969366871471,0.9276465068482945,0.18513904309187068,1.644159901975036,0.06558254502646481,0.0,0.1102302468066949,0.8897697531933051,-949828.879999999,0.0,0.0,18432595.0,3412593.0,2022-08-01
CONAB,9,2021,20341640.04,778388.87,1263948.13,18299303.04,17794836.31,18653839.42,17448566.0,0.0,17448566.0,3343058.0,0.0,3343058.0,0.0,2137784.58,244813.62,1119150.9,1198656.88,369796.55,0.9670743659698555,0.9539503321188125,0.8393474060473067,0.9336707765778643,0.1915949998412477,1.242179872191615,0.06907083440484955,0.0,0.11460292607150575,0.8853970739284942,-859003.1100000031,0.0,0.0,17448566.0,3343058.0,2021-09-01
CONAB,9,2022,21165898.44,731825.46,1263948.13,19170124.85,18621682.19,19258563.68,18076799.0,0.0,18076799.0,3334594.0,0.0,3334594.0,0.0,2152829.32,262418.7,1085188.15,1321415.49,853459.35,0.9805560374998848,0.9669299590258956,0.8551443993252149,0.8212315946137425,0.18446816828576784,1.467099118082837,0.06593322369520195,0.0,0.11178555970068065,0.8882144402993194,-636881.4899999984,0.0,0.0,18076799.0,3334594.0,2022-09-01
CONAB,9,2023,21781800.36,735540.72,1263948.13,19782311.51,19218173.93,18131984.57,17076816.58,0.0,17076816.58,3161358.41,0.0,3161358.41,0.0,2106190.42,270991.87,1096949.22,1344464.07,963763.98,1.0748501205017296,1.0599046042536975,0.9437457573349346,0.8159007328474014,0.18512574607743432,1.5327395101008536,0.06389284332930817,0.0,0.11615884691876284,0.8838411530812371,1086189.3599999994,0.0,0.0,17076816.58,3161358.41,2023-09-01
CONAB,10,2021,20246016.41,789634.24,1263948.13,18192434.04,17687866.15,18848750.66,17604376.0,0.0,17604376.0,3398778.0,0.0,3398778.0,0.0,2154403.34,247653.42,1275692.69,1328270.46,238737.98,0.9515495161205555,0.9384105328283863,0.8241110029093036,0.9604163673112176,0.19306438353736594,1.140152337649668,0.06947658170539119,0.0,0.1142995299190827,0.8857004700809173,-1160884.5100000016,0.0,0.0,17604376.0,3398778.0,2021-10-01
CONAB,10,2022,21235195.65,744560.95,1263948.13,19226686.57,18673352.86,19174712.2,18045328.0,0.0,18045328.0,3283183.0,0.0,3283183.0,0.0,2153798.8,263652.05,1129598.09,1460690.54,1001228.48,0.9876030843372972,0.9738530969972004,0.8615281359998717,0.7733315572783815,0.18194088796834282,1.4587802903139224,0.06573925909689388,0.0,0.11232496099732855,0.8876750390026714,-501359.33999999985,0.0,0.0,18045328.0,3283183.0,2022-10-01
CONAB,10,2023,21732898.74,747945.06,1263948.13,19721005.55,19157047.13,18104195.6,17026944.6,0.0,17026944.6,3175513.92,0.0,3175513.92,0.0,2098262.92,271317.05,1179735.92,1483598.0,959309.59,1.073141530795215,1.0581551123983657,0.9422558497987062,0.7951857039440603,0.1864993394058497,1.441795897540978,0.06409146464643634,0.0,0.11589926259965948,0.8841007374003406,1052851.5299999975,0.0,0.0,17026944.6,3175513.92,2023-10-01
CONAB,11,2021,20485406.04,804272.11,1263948.13,18417185.8,17908262.65,19009487.49,17714325.0,0.0,17714325.0,3456852.0,0.0,3456852.0,0.0,2161689.51,249733.72,1434093.54,1457344.98,431888.45,0.9552070448796723,0.9420697248897792,0.82835337608568,0.9840453425104604,0.19514443818773788,1.2803982691867508,0.06862873316942916,0.0,0.11371634880409918,0.8862836511959008,-1101224.8399999999,0.0,0.0,17714325.0,3456852.0,2021-11-01
CONAB,11,2022,21110657.59,754521.71,1263948.13,19092187.75,18541195.81,19221026.53,18051966.87,0.0,18051966.87,3306448.23,0.0,3306448.23,0.0,2137388.57,264653.93,1235552.44,1600834.91,904263.33,0.9783998638495193,0.9646308838428099,0.8534303417352391,0.7718175261432798,0.1831627685676115,1.3366873477290673,0.06620237274798431,0.0,0.11120054210757076,0.8887994578924292,-679830.7200000025,0.0,0.0,18051966.87,3306448.23,2022-11-01
CONAB,11,2023,21914458.81,762591.6,1263948.13,19887919.08,19321766.36,18077345.68,16974720.51,0.0,16974720.51,3189095.64,0.0,3189095.64,0.0,2086470.47,271588.38,1263757.57,1622731.92,1179412.42,1.0838623704406585,1.0688386836224952,0.9534196112136304,0.778783947258522,0.1878732340907332,1.505590640011568,0.06355356359384383,0.0,0.11541907240886484,0.8845809275911352,1244420.6799999997,0.0,0.0,16974720.51,3189095.64,2023-11-01
CONAB,12,2021,20442153.69,649877.94,1263948.13,18528327.62,18015312.09,19166066.1,17750350.0,0.0,17750350.0,3571413.0,0.0,3571413.0,0.0,2155696.9,251556.79,1564789.98,1586046.32,538765.86,0.9530838923695456,0.9399587790214289,0.8274841121413016,0.9865979071783981,0.20120239882593866,1.3262890329709915,0.0682170650218673,0.0,0.11247466688012725,0.8875253331198727,-1150754.0100000016,0.0,0.0,17750350.0,3571413.0,2021-12-01
CONAB,12,2022,20973230.72,650916.8,1263948.13,19058365.79,18506436.62,18586681.3,17727299.0,0.0,17727299.0,3002229.0,0.0,3002229.0,0.0,2142846.7,266480.05,1334645.83,1738081.75,909483.71,1.0100198290912752,0.9956826784349071,0.880393312602826,0.7678843817329076,0.16935625669765034,1.2911530427150506,0.06631985889698888,0.0,0.11528936583208106,0.884710634167919,-80244.6799999997,0.0,0.0,17727299.0,3002229.0,2022-12-01
CONAB Saldado,1,2022,1461552421.27,5203675.64,158000.0,1456190745.63,1437275282.32,1277863696.2,785537601.2,0.0,785537601.2,492326095.0,0.0,492082111.0,243984.0,0.0,0.0,6874978.88,3852280.15,5692131.72,1.1247485053328021,1.1247485053328021,1.1247485053328021,1.7846518457386855,0.62673778345927,3.262252512969494,0.0001085022690016091,0.0,0.0,1.0,159411586.1199999,0.0,0.0,785537601.2,492326095.0,2022-01-01
CONAB Saldado,1,2023,1532462285.63,6976547.26,422000.0,1525063738.37,1504739766.28,1266793890.0,840077115.0,0.0,840077115.0,426716775.0,0.0,426451896.0,264879.0,0.0,0.0,6787019.49,5489702.14,6024040.71,1.187833141727578,1.187833141727578,1.187833141727578,1.2363183496873658,0.5079495291334059,2.3336530604554806,0.0002767097462110252,0.0,0.0,1.0,237945876.27999997,0.0,0.0,840077115.0,426716775.0,2023-01-01
CONAB Saldado,2,2022,1472252148.71,6378715.4,228913.04,1465644520.27,1446583723.1,1289477694.0,818172284.0,0.0,818172284.0,471305410.0,0.0,471057121.0,248289.0,0.0,0.0,13413468.27,9001738.25,13682454.25,1.1218369498216383,1.1218369498216383,1.1218369498216383,1.4900975675448016,0.576046658163258,3.0100766949094524,0.00015618592150696254,0.0,0.0,1.0,157106029.0999999,0.0,0.0,818172284.0,471305410.0,2022-02-01
CONAB Saldado,2,2023,1534269939.13,7402255.93,422000.0,1526445683.2,1506080396.7,1274831557.0,849229112.0,0.0,849229112.0,425602445.0,0.0,425335272.0,267173.0,0.0,0.0,12142426.94,10959175.73,7478737.27,1.1813956035448219,1.1813956035448219,1.1813956035448219,1.1079689968617739,0.5011632773606565,1.79038685877519,0.0002764592311698445,0.0,0.0,1.0,231248839.70000005,0.0,0.0,849229112.0,425602445.0,2023-02-01
CONAB Saldado,3,2022,1496050794.53,7210380.32,368154.4,1488472259.81,1469066100.04,1306997985.0,846414430.0,0.0,846414430.0,460583555.0,0.0,460329838.0,253717.0,0.0,0.0,21987433.16,14089725.97,32818095.38,1.1240002791894128,1.1240002791894128,1.1240002791894128,1.5605295097162204,0.5441584390285028,3.889751202875949,0.00024733709182258733,0.0,0.0,1.0,162068115.03999996,0.0,0.0,846414430.0,460583555.0,2022-03-01
CONAB Saldado,3,2023,1544679999.5,7823932.92,346432.11,1536509634.47,1515960565.18,1279986494.0,852107667.0,0.0,852107667.0,427878827.0,0.0,427608727.0,270100.0,0.0,0.0,19423338.88,16499621.54,15542871.73,1.1843566883604946,1.1843566883604946,1.1843566883604946,1.1771990547123785,0.5021417404990912,2.1192128877157264,0.00022546692987024286,0.0,0.0,1.0,235974071.18000007,0.0,0.0,852107667.0,427878827.0,2023-03-01
CONAB Saldado,4,2022,1508448125.49,7558678.04,368154.4,1500521293.05,1480855218.53,1318380206.0,857062434.0,0.0,857062434.0,461317772.0,0.0,461061399.0,256373.0,0.0,0.0,34978850.95,18971331.36,36497401.47,1.1232383585482928,1.1232383585482928,1.1232383585482928,1.8437741814868602,0.5382545701448863,3.7675928517438537,0.00024535100015253997,0.0,0.0,1.0,162475012.52999997,0.0,0.0,857062434.0,461317772.0,2022-04-01
CONAB Saldado,4,2023,1554907481.06,7942558.16,170000.0,1546794922.9,1526374119.3,1284531238.0,852730121.0,0.0,852730121.0,431801117.0,0.0,431529567.0,271550.0,0.0,0.0,25926096.87,22095867.27,24873481.48,1.1882732580926147,1.1882732580926147,1.1882732580926147,1.1733459724932536,0.5063748850499442,2.299053380854238,0.00010990467933607929,0.0,0.0,1.0,241842881.29999995,0.0,0.0,852730121.0,431801117.0,2023-04-01
CONAB Saldado,5,2022,1526536764.76,8925320.65,368154.4,1517243289.71,1497386210.4,1317519506.0,858445299.0,0.0,858445299.0,459074207.0,0.0,458816398.0,257809.0,0.0,0.0,43978754.11,26214708.95,51271867.77,1.1365191965514627,1.1365191965514627,1.1365191965514627,1.6776365586923672,0.5347739774855474,3.6334800459419174,0.00024264691265852797,0.0,0.0,1.0,179866704.4000001,0.0,0.0,858445299.0,459074207.0,2022-05-01
CONAB Saldado,5,2023,1570120286.72,8928499.93,170000.0,1561021786.79,1540501870.97,1284594614.0,851996658.0,0.0,851996658.0,432597956.0,0.0,432339911.0,258045.0,0.0,0.0,31773590.91,27784085.07,38841956.91,1.199212462967714,1.199212462967714,1.199212462967714,1.14358960642212,0.5077460714640503,2.5415826233647505,0.00010890302841293376,0.0,0.0,1.0,255907256.97000003,0.0,0.0,851996658.0,432597956.0,2023-05-01
CONAB Saldado,6,2021,1439620774.04,7575251.44,87086.96,1431958435.64,1413289399.57,1208340168.0,747508814.0,0.0,747508814.0,460831354.0,0.0,460603007.0,228347.0,0.0,0.0,41238717.32,26811485.22,33415450.68,1.169612197787999,1.169612197787999,1.169612197787999,1.5380989520579793,0.6164895254332078,2.7844100163579077,6.0816681429078856e-05,0.0,0.0,1.0,204949231.56999993,0.0,0.0,747508814.0,460831354.0,2021-06-01
CONAB Saldado,6,2022,1521528397.57,9308098.76,368154.4,1511852144.41,1491955712.69,1326618602.0,869287447.0,0.0,869287447.0,457331155.0,0.0,457082397.0,248758.0,0.0,0.0,49343687.21,31680091.53,45941819.54,1.1246304781500418,1.1246304781500418,1.1246304781500418,1.5575613840406097,0.5260988831465319,3.007740891776394,0.00024351217237825342,0.0,0.0,1.0,165337110.69000006,0.0,0.0,869287447.0,457331155.0,2022-06-01
CONAB Saldado,6,2023,1580532679.6500003,9235741.31,170000.0,1571126938.34,1550510323.05,1280325458.0,850654913.0,0.0,850654913.0,429670545.0,0.0,429411235.0,259310.0,0.0,0.0,36557802.11,33423018.679999996,49705131.4,1.2110282689153558,1.2110282689153558,1.2110282689153558,1.0937911521401813,0.505105582103421,2.5809438200631134,0.00010820258748768977,0.0,0.0,1.0,270184865.04999995,0.0,0.0,850654913.0,429670545.0,2023-06-01
CONAB Saldado,7,2021,1443489841.26,16990605.41,87086.96,1426412148.89,1407693075.82,1217468544.0,753157076.0,0.0,753157076.0,464311468.0,0.0,464080040.0,231428.0,0.0,0.0,47100166.68,31537843.49,26684035.84,1.1562459521089687,1.1562459521089687,1.1562459521089687,1.493449185735686,0.616486896021674,2.3395449515562294,6.105315358381446e-05,0.0,0.0,1.0,190224531.81999993,0.0,0.0,753157076.0,464311468.0,2021-07-01
CONAB Saldado,7,2022,1528967244.51,9687040.97,368154.4,1518912049.14,1498919239.47,1315104509.0,864613619.0,0.0,864613619.0,450490890.0,0.0,450243021.0,247869.0,0.0,0.0,55783219.77,37168287.8,51954010.03,1.1397719566863715,1.1397719566863715,1.1397719566863715,1.5008283424344344,0.5210314527789088,2.898633113791161,0.00024238032755645534,0.0,0.0,1.0,183814730.47000003,0.0,0.0,864613619.0,450490890.0,2022-07-01
CONAB Saldado,8,2021,1433533035.06,8255447.79,87086.96,1425190500.31,1406530779.31,1224374489.74,756728933.74,0.0,756728933.74,467645556.0,0.0,467418405.0,227151.0,0.0,0.0,55432319.59,36172318.4,21824061.33,1.1487749794661937,1.1487749794661937,1.1487749794661937,1.5324513894027871,0.6179829198399271,2.1357873738057114,6.110548728823081e-05,0.0,0.0,1.0,182156289.56999993,0.0,0.0,756728933.74,467645556.0,2021-08-01
CONAB Saldado,8,2022,1530659747.06,10175501.32,368154.4,1520116091.34,1499941967.65,1308216780.0,865036402.0,0.0,865036402.0,443180378.0,0.0,442943861.0,236517.0,0.0,0.0,54560545.75,42676403.35,59707527.78,1.1465546005685694,1.1465546005685694,1.1465546005685694,1.2784710394298022,0.5123256974797229,2.6775469477326515,0.00024218834475692424,0.0,0.0,1.0,191725187.6500001,0.0,0.0,865036402.0,443180378.0,2022-08-01
CONAB Saldado,9,2021,1434965227.19,8609507.08,87086.96,1426268633.15,1407523560.77,1235686193.0,763057237.0,0.0,763057237.0,472628956.0,0.0,472398830.0,230126.0,0.0,0.0,63000871.11,40851446.56,19927419.43,1.1390623029887654,1.1390623029887654,1.1390623029887654,1.5421943753562883,0.6193886029548266,2.0299964266430615,6.105929694861424e-05,0.0,0.0,1.0,171837367.76999998,0.0,0.0,763057237.0,472628956.0,2021-09-01
CONAB Saldado,9,2022,1528364837.95,10542152.93,422000.0,1517400685.02,1497023692.65,1301266194.0,860131491.0,0.0,860131491.0,441134703.0,0.0,440898669.0,236034.0,0.0,0.0,55157695.47,48159069.87,61728615.18,1.1504361671367604,1.1504361671367604,1.1504361671367604,1.145323105676501,0.5128689132020164,2.42708820925158,0.00027810716323384147,0.0,0.0,1.0,195757498.6500001,0.0,0.0,860131491.0,441134703.0,2022-09-01
CONAB Saldado,9,2023,1586767886.7,10458712.96,170000.0,1576139173.74,1555419713.04,1271504074.2,847062071.45,0.0,847062071.45,424442002.75,0.0,424178037.37,263965.38,0.0,0.0,44187775.71,50525692.8,64087221.91,1.223291175074396,1.223291175074396,1.223291175074396,0.8745605109248498,0.5010754430586658,2.142969084037973,0.00010785849551382523,0.0,0.0,1.0,283915638.8399999,0.0,0.0,847062071.45,424442002.75,2023-09-01
CONAB Saldado,10,2021,1429380651.16,8899366.31,87086.96,1420394197.89,1401830418.17,1247644766.0,770112021.0,0.0,770112021.0,477532745.0,0.0,477299398.0,233347.0,0.0,0.0,72505359.63,45422932.01,9301273.76,1.1235813721756118,1.1235813721756118,1.1235813721756118,1.5962280817547778,0.620082185420139,1.800998521451456,6.131182465358416e-05,0.0,0.0,1.0,154185652.17000008,0.0,0.0,770112021.0,477532745.0,2021-10-01
CONAB Saldado,10,2022,1533887413.9,10692760.97,422000.0,1522772652.93,1502148081.78,1300860831.0,860044369.0,0.0,860044369.0,440816462.0,0.0,440578722.0,237740.0,0.0,0.0,55806491.57,53495340.61,71540478.95,1.1547338854266724,1.1547338854266724,1.1547338854266724,1.0432028459609055,0.5125508379440363,2.380524529199741,0.0002771260694680986,0.0,0.0,1.0,201287250.77999997,0.0,0.0,860044369.0,440816462.0,2022-10-01
CONAB Saldado,10,2023,1585859831.32,10802574.32,230000.0,1574827257.0,1554191809.43,1271274925.24,844932412.0,0.0,844932412.0,426342513.24,0.0,426077365.91,265147.33,0.0,0.0,47374428.68,56068718.57,65275691.1,1.2225457912941915,1.2225457912941915,1.2225457912941915,0.8449351062099724,0.5045877127980267,2.0091438265948587,0.0001460477642723452,0.0,0.0,1.0,282916884.19000006,0.0,0.0,844932412.0,426342513.24,2023-10-01
CONAB Saldado,11,2021,1445249537.7,9402496.11,87086.96,1435759954.63,1417047848.67,1254265196.0,773493748.0,0.0,773493748.0,480771448.0,0.0,480535384.0,236064.0,0.0,0.0,81864108.03,50001000.89,19738024.74,1.1297832812304234,1.1297832812304234,1.1297832812304234,1.6372493864692315,0.6215582856915348,2.0320019791907806,6.065565467205316e-05,0.0,0.0,1.0,162782652.67000008,0.0,0.0,773493748.0,480771448.0,2021-11-01
